current_url,page_post_title,content_type,publication_date,updated_date,author,current_category,current_tags,canonical_url,meta_title,meta_description,featured_image,status_code,proposed_new_content_type,proposed_primary_topic,proposed_new_url,migration_action,migration_notes
https://jackskeen.com/power/,Power,page,2019-04-08T12:25:53,2019-04-08T12:25:53,Jack Skeen,,,https://jackskeen.com/power/,Power – Jack Skeen,,,200,page,Circle Blueprint,/power/,UPDATE,"Preserve provisionally; map into the approved architecture after manual content review. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 415 words."
https://jackskeen.com/purpose/,Purpose,page,2019-04-08T12:27:12,2019-04-08T12:27:12,Jack Skeen,,,https://jackskeen.com/purpose/,Purpose – Jack Skeen,,,200,page,Circle Blueprint,/purpose/,UPDATE,"Preserve provisionally; map into the approved architecture after manual content review. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 359 words."
https://jackskeen.com/pushing-the-boundaries-of-your-comfort-zone-achieving-a-big-dream/,Pushing the Boundaries of Your Comfort Zone: Achieving a Big Dream,post,2024-07-11T12:42:38,2024-07-11T12:45:33,Jack Skeen,Blog,,https://jackskeen.com/pushing-the-boundaries-of-your-comfort-zone-achieving-a-big-dream/,Pushing the Boundaries of Your Comfort Zone: Achieving a Big Dream – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2024/07/pherux_A_realistic_photo_capturing_huge_rocket_launching_to_s_611485e6-9782-4583-9cd1-4b9675f2b002_0.png,200,article,Purpose,/pushing-the-boundaries-of-your-comfort-zone-achieving-a-big-dream/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 483 words."
https://jackskeen.com/rediscovering-your-inner-greatness/,Rediscovering Your Inner Greatness,post,2024-04-24T04:26:22,2024-04-24T04:34:35,Jack Skeen,Blog,Personal Growth Coach | Professional development | Self Help,https://jackskeen.com/rediscovering-your-inner-greatness/,Rediscovering Your Inner Greatness – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2024/04/greatness.png,200,article,Your Genius,/rediscovering-your-inner-greatness/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 954 words. Manual review: substantial content / potential SEO value."
https://jackskeen.com/roadmap-essentials/,Roadmap Essentials,page,2025-12-12T01:47:55,2025-12-12T03:07:03,fernando,,,https://jackskeen.com/roadmap-essentials/,Roadmap Essentials – Jack Skeen,,,200,redirect only,Purpose,/work-with-jack/roadmap-essentials,REDIRECT,"Equivalent route exists in the approved sitemap. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 457 words. Legacy markup: elementor-widget-wrap; elementor-widget-heading; elementor-widget-container; elementor-widget-text-editor; elementor-widget-button; elementor-widget-image; elementor-widget-image-box; elementor-widget-icon-box; elementor-widget-html; elementor-widget-thim-heading; elementor-widget-spacer. Unsupported embeds: https://embed-v2.testimonial.to/w/the-roadmap?id=fe74c6b5-8232-4326-8fed-f5ff8b70e635. Manual review: strategic page; redirect; unsupported external embed."
https://jackskeen.com/roadmap-vault/,Roadmap Vault,page,2023-10-09T18:29:21,2023-10-09T19:06:18,Jack Skeen,,,https://jackskeen.com/roadmap-vault/,Roadmap Vault – Jack Skeen,,,200,page,,/roadmap-vault/,NOINDEX,"Potential member/client resource; confirm access requirements before migration. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 13 words. Manual review: strategic page; noindex."
https://jackskeen.com/shedding-your-shell-embracing-change-and-growth-in-2025/,Shedding Your Shell: Embracing Change and Growth in 2025,post,2025-01-03T20:43:02,2025-01-03T20:51:46,Jack Skeen,Blog,,https://jackskeen.com/shedding-your-shell-embracing-change-and-growth-in-2025/,Shedding Your Shell: Embracing Change and Growth in 2025 – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2025/01/image-1.jpg,200,article,Personal Growth,/shedding-your-shell-embracing-change-and-growth-in-2025/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 767 words."
https://jackskeen.com/shifting-from-below-to-above-the-line/,Shifting from Below to Above “The Line”,post,2021-08-08T13:21:40,2021-08-08T13:21:40,Jack Skeen,Blog,Executive Leadership Development | Leadership Coaching | Personal Growth Coach,https://jackskeen.com/shifting-from-below-to-above-the-line/,Shifting from Below to Above “The Line” – Jack Skeen,,,200,article,Personal Growth,/shifting-from-below-to-above-the-line/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 343 words."
https://jackskeen.com/skeen-stronghold/,Skeen Stronghold,page,2024-05-17T17:53:15,2024-05-17T19:47:21,Jack Skeen,,,https://jackskeen.com/skeen-stronghold/,Skeen Stronghold – Jack Skeen,,,200,none,,,REMOVE,"Legacy utility/plugin page is outside the approved public architecture. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 222 words. Legacy markup: elementor-widget-wrap; elementor-widget-heading; elementor-widget-container; elementor-widget-text-editor; elementor-widget-icon-box; elementor-widget-button; elementor-widget-image-carousel; elementor-widget-divider--view-line; elementor-widget-divider."
https://jackskeen.com/story-of-ghandi/,Story of Ghandi,post,2019-03-12T09:00:46,2023-08-30T23:08:21,Jack Skeen,Video,Company Improvement | Executive Leadership Development | Human Resource Professional Development | Improving Employee Satisfaction | Increasing Return on Employee Investment | Leadership Coaching | Life Coach | Personal Growth Coach | Professional development | Reducing Turnover within my company | Self Help,https://jackskeen.com/story-of-ghandi/,Story of Ghandi – Jack Skeen,,,200,article,Reflections,/story-of-ghandi/,UPDATE,"Preserve the article URL but review thin content before launch. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 67 words."
https://jackskeen.com/tag/being/,Being,tag archive,,,,,,https://jackskeen.com/tag/being/,Being – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 55 words."
https://jackskeen.com/tag/christmas/,Christmas,tag archive,,,,,,https://jackskeen.com/tag/christmas/,Christmas – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 55 words."
https://jackskeen.com/tag/civility/,Civility,tag archive,,,,,,https://jackskeen.com/tag/civility/,Civility – Jack Skeen,,,200,redirect only,,/insights/topics/relationships,REDIRECT,"Archive concept maps directly to an approved topic hub; do not recreate the archive. Discovered via wordpress-sitemap,firecrawl-map. 544 words. Manual review: redirect."
https://jackskeen.com/tag/coaching/,Coaching,tag archive,,,,,,https://jackskeen.com/tag/coaching/,Coaching – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 163 words."
https://jackskeen.com/tag/community/,community,tag archive,,,,,,https://jackskeen.com/tag/community/,community – Jack Skeen,,,200,redirect only,,/insights/topics/relationships,REDIRECT,"Archive concept maps directly to an approved topic hub; do not recreate the archive. Discovered via wordpress-sitemap,firecrawl-map. 321 words. Manual review: redirect."
https://jackskeen.com/tag/company-improvement/,Company Improvement,tag archive,,,,,,https://jackskeen.com/tag/company-improvement/,Company Improvement – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 544 words."
https://jackskeen.com/tag/control/,control,tag archive,,,,,,https://jackskeen.com/tag/control/,control – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 54 words."
https://jackskeen.com/tag/creativity/,creativity,tag archive,,,,,,https://jackskeen.com/tag/creativity/,creativity – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 54 words."
https://jackskeen.com/tag/development-reducing-turnover-within-my-company/,Development Reducing Turnover within my company,tag archive,,,,,,https://jackskeen.com/tag/development-reducing-turnover-within-my-company/,Development Reducing Turnover within my company – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 56 words."
https://jackskeen.com/tag/ego/,ego,tag archive,,,,,,https://jackskeen.com/tag/ego/,ego – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 118 words."
https://jackskeen.com/tag/executive-leadership-development/,Executive Leadership Development,tag archive,,,,,,https://jackskeen.com/tag/executive-leadership-development/,Executive Leadership Development – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 566 words."
https://jackskeen.com/tag/family/,family,tag archive,,,,,,https://jackskeen.com/tag/family/,family – Jack Skeen,,,200,redirect only,,/insights/topics/relationships,REDIRECT,"Archive concept maps directly to an approved topic hub; do not recreate the archive. Discovered via wordpress-sitemap,firecrawl-map. 108 words. Manual review: redirect."
https://jackskeen.com/tag/fun/,fun,tag archive,,,,,,https://jackskeen.com/tag/fun/,fun – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 53 words."
https://jackskeen.com/tag/happiness/,happiness,tag archive,,,,,,https://jackskeen.com/tag/happiness/,happiness – Jack Skeen,,,200,redirect only,,/insights/topics/success-fulfillment,REDIRECT,"Archive concept maps directly to an approved topic hub; do not recreate the archive. Discovered via wordpress-sitemap,firecrawl-map. 114 words. Manual review: redirect."
https://jackskeen.com/tag/human-resource-professional-development/,Human Resource Professional Development,tag archive,,,,,,https://jackskeen.com/tag/human-resource-professional-development/,Human Resource Professional Development – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 537 words."
https://jackskeen.com/tag/human-resource-professional/,Human Resource Professional,tag archive,,,,,,https://jackskeen.com/tag/human-resource-professional/,Human Resource Professional – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 56 words."
https://jackskeen.com/tag/improving-employee-satisfaction/,Improving Employee Satisfaction,tag archive,,,,,,https://jackskeen.com/tag/improving-employee-satisfaction/,Improving Employee Satisfaction – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 494 words."
https://jackskeen.com/tag/increasing-return-on-employee-investment/,Increasing Return on Employee Investment,tag archive,,,,,,https://jackskeen.com/tag/increasing-return-on-employee-investment/,Increasing Return on Employee Investment – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 494 words."
https://jackskeen.com/tag/intentionality/,intentionality,tag archive,,,,,,https://jackskeen.com/tag/intentionality/,intentionality – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 52 words."
https://jackskeen.com/tag/leadership-coaching/,Leadership Coaching,tag archive,,,,,,https://jackskeen.com/tag/leadership-coaching/,Leadership Coaching – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 571 words."
https://jackskeen.com/tag/leadership/,leadership,tag archive,,,,,,https://jackskeen.com/tag/leadership/,leadership – Jack Skeen,,,200,redirect only,,/insights/topics/leadership,REDIRECT,"Archive concept maps directly to an approved topic hub; do not recreate the archive. Discovered via wordpress-sitemap,firecrawl-map. 220 words. Manual review: redirect."
https://jackskeen.com/tag/life-coach/,Life Coach,tag archive,,,,,,https://jackskeen.com/tag/life-coach/,Life Coach – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 572 words."
https://jackskeen.com/tag/listening/,listening,tag archive,,,,,,https://jackskeen.com/tag/listening/,listening – Jack Skeen,,,200,redirect only,,/insights/topics/relationships,REDIRECT,"Archive concept maps directly to an approved topic hub; do not recreate the archive. Discovered via wordpress-sitemap,firecrawl-map. 52 words. Manual review: redirect."
https://jackskeen.com/tag/neighbor-fred-rogers/,neighbor. Fred Rogers,tag archive,,,,,,https://jackskeen.com/tag/neighbor-fred-rogers/,neighbor. Fred Rogers – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 55 words."
https://jackskeen.com/tag/personal-growth-coach/,Personal Growth Coach,tag archive,,,,,,https://jackskeen.com/tag/personal-growth-coach/,Personal Growth Coach – Jack Skeen,,,200,redirect only,,/insights/topics/personal-growth,REDIRECT,"Archive concept maps directly to an approved topic hub; do not recreate the archive. Discovered via wordpress-sitemap,firecrawl-map. 562 words. Manual review: redirect."
https://jackskeen.com/tag/professional-development/,Professional development,tag archive,,,,,,https://jackskeen.com/tag/professional-development/,Professional development – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 564 words."
https://jackskeen.com/tag/reducing-turnover-within-my-company/,Reducing Turnover within my company,tag archive,,,,,,https://jackskeen.com/tag/reducing-turnover-within-my-company/,Reducing Turnover within my company – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 494 words."
https://jackskeen.com/tag/responsibility/,responsibility,tag archive,,,,,,https://jackskeen.com/tag/responsibility/,responsibility – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 55 words."
https://jackskeen.com/tag/ritual/,ritual,tag archive,,,,,,https://jackskeen.com/tag/ritual/,ritual – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 55 words."
https://jackskeen.com/tag/self-help/,Self Help,tag archive,,,,,,https://jackskeen.com/tag/self-help/,Self Help – Jack Skeen,,,200,none,,,REMOVE,"Thin legacy taxonomy/archive page with no approved equivalent; do not recreate it. Discovered via wordpress-sitemap,firecrawl-map. 579 words."
https://jackskeen.com/tag/spiritual-growth/,Spiritual Growth,tag archive,,,,,,https://jackskeen.com/tag/spiritual-growth/,Spiritual Growth – Jack Skeen,,,200,redirect only,,/insights/topics/personal-growth,REDIRECT,"Archive concept maps directly to an approved topic hub; do not recreate the archive. Discovered via wordpress-sitemap,firecrawl-map. 107 words. Manual review: redirect."
https://jackskeen.com/taking-100-responsibility/,Taking 100% Responsibility,post,2019-03-20T09:00:29,2019-03-20T09:00:29,Jack Skeen,Blog,Company Improvement | Executive Leadership Development | Human Resource Professional Development | Improving Employee Satisfaction | Increasing Return on Employee Investment | Leadership Coaching | Life Coach | Personal Growth Coach | Professional development | Reducing Turnover within my company | Self Help,https://jackskeen.com/taking-100-responsibility/,Taking 100% Responsibility – Jack Skeen,,,200,article,Circle Blueprint,/taking-100-responsibility/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 323 words."
https://jackskeen.com/taking-radical-responsibility-for-your-life/,Taking Radical Responsibility for Your Life,post,2021-05-18T21:58:29,2021-05-18T21:58:29,Jack Skeen,Blog,Executive Leadership Development | Leadership Coaching | Personal Growth Coach,https://jackskeen.com/taking-radical-responsibility-for-your-life/,Taking Radical Responsibility for Your Life – Jack Skeen,,,200,article,Personal Growth,/taking-radical-responsibility-for-your-life/,UPDATE,"Preserve the article URL but review thin content before launch. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 249 words."
https://jackskeen.com/testimonials/,Success Stories,page,2016-06-20T03:27:42,2023-08-31T05:09:45,Jack Skeen,,,https://jackskeen.com/testimonials/,Testimonials – Jack Skeen,,,200,redirect only,,/success-stories,REDIRECT,"Equivalent approved testimonial destination. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 755 words. Manual review: strategic page; redirect."
https://jackskeen.com/testimonials/alexander-koff/,Alexander Koff – Jack Skeen,testimonial,,,,,,https://jackskeen.com/testimonials/alexander-koff/,Alexander Koff – Jack Skeen,,,200,testimonial,,/success-stories,CONSOLIDATE,"Migrate only approved proof into the Success Stories model; verify consent and claims. Discovered via wordpress-sitemap,firecrawl-map. 37 words. Manual review: consolidate."
https://jackskeen.com/testimonials/bob-moss/,Bob Moss – Jack Skeen,testimonial,,,,,,https://jackskeen.com/testimonials/bob-moss/,Bob Moss – Jack Skeen,,,200,testimonial,,/success-stories,CONSOLIDATE,"Migrate only approved proof into the Success Stories model; verify consent and claims. Discovered via wordpress-sitemap,firecrawl-map. 48 words. Manual review: consolidate."
https://jackskeen.com/testimonials/dr-laura-berman/,Dr. Laura Berman – Jack Skeen,testimonial,,,,,,https://jackskeen.com/testimonials/dr-laura-berman/,Dr. Laura Berman – Jack Skeen,,,200,testimonial,,/success-stories,CONSOLIDATE,"Migrate only approved proof into the Success Stories model; verify consent and claims. Discovered via wordpress-sitemap,firecrawl-map. 69 words. Manual review: consolidate."
https://jackskeen.com/testimonials/jean-moran/,Jean Moran – Jack Skeen,testimonial,,,,,,https://jackskeen.com/testimonials/jean-moran/,Jean Moran – Jack Skeen,,,200,testimonial,,/success-stories,CONSOLIDATE,"Migrate only approved proof into the Success Stories model; verify consent and claims. Discovered via wordpress-sitemap,firecrawl-map. 82 words. Manual review: consolidate."
https://jackskeen.com/testimonials/kathleen-mccormick/,Kathleen McCormick – Jack Skeen,testimonial,,,,,,https://jackskeen.com/testimonials/kathleen-mccormick/,Kathleen McCormick – Jack Skeen,,,200,testimonial,,/success-stories,CONSOLIDATE,"Migrate only approved proof into the Success Stories model; verify consent and claims. Discovered via wordpress-sitemap,firecrawl-map. 28 words. Manual review: consolidate."
https://jackskeen.com/testimonials/marie-hartman/,Marie Hartman – Jack Skeen,testimonial,,,,,,https://jackskeen.com/testimonials/marie-hartman/,Marie Hartman – Jack Skeen,,,200,testimonial,,/success-stories,CONSOLIDATE,"Migrate only approved proof into the Success Stories model; verify consent and claims. Discovered via wordpress-sitemap,firecrawl-map. 100 words. Manual review: consolidate."
https://jackskeen.com/testimonials/mark-few/,Mark Few – Jack Skeen,testimonial,,,,,,https://jackskeen.com/testimonials/mark-few/,Mark Few – Jack Skeen,,,200,testimonial,,/success-stories,CONSOLIDATE,"Migrate only approved proof into the Success Stories model; verify consent and claims. Discovered via wordpress-sitemap,firecrawl-map. 182 words. Manual review: consolidate."
https://jackskeen.com/testimonials/mark-mitchell/,Mark Mitchell – Jack Skeen,testimonial,,,,,,https://jackskeen.com/testimonials/mark-mitchell/,Mark Mitchell – Jack Skeen,,,200,testimonial,,/success-stories,CONSOLIDATE,"Migrate only approved proof into the Success Stories model; verify consent and claims. Discovered via wordpress-sitemap,firecrawl-map. 123 words. Manual review: consolidate."
https://jackskeen.com/testimonials/michael-stewart/,Michael Stewart – Jack Skeen,testimonial,,,,,,https://jackskeen.com/testimonials/michael-stewart/,Michael Stewart – Jack Skeen,,,200,testimonial,,/success-stories,CONSOLIDATE,"Migrate only approved proof into the Success Stories model; verify consent and claims. Discovered via wordpress-sitemap,firecrawl-map. 82 words. Manual review: consolidate."
https://jackskeen.com/testimonials/pat-mcmahon/,Pat McMahon – Jack Skeen,testimonial,,,,,,https://jackskeen.com/testimonials/pat-mcmahon/,Pat McMahon – Jack Skeen,,,200,testimonial,,/success-stories,CONSOLIDATE,"Migrate only approved proof into the Success Stories model; verify consent and claims. Discovered via wordpress-sitemap,firecrawl-map. 82 words. Manual review: consolidate."
https://jackskeen.com/testimonials/rodrigo-leonardo-anunciato/,Rodrigo Leonardo Anunciato – Jack Skeen,testimonial,,,,,,https://jackskeen.com/testimonials/rodrigo-leonardo-anunciato/,Rodrigo Leonardo Anunciato – Jack Skeen,,,200,testimonial,,/success-stories,CONSOLIDATE,"Migrate only approved proof into the Success Stories model; verify consent and claims. Discovered via wordpress-sitemap,firecrawl-map. 54 words. Manual review: consolidate."
https://jackskeen.com/testimonials/samuel-p-chapman/,Samuel P. Chapman – Jack Skeen,testimonial,,,,,,https://jackskeen.com/testimonials/samuel-p-chapman/,Samuel P. Chapman – Jack Skeen,,,200,testimonial,,/success-stories,CONSOLIDATE,"Migrate only approved proof into the Success Stories model; verify consent and claims. Discovered via wordpress-sitemap,firecrawl-map. 50 words. Manual review: consolidate."
https://jackskeen.com/testimonials/shane-goodwin-phd/,"Shane Goodwin, PhD – Jack Skeen",testimonial,,,,,,https://jackskeen.com/testimonials/shane-goodwin-phd/,"Shane Goodwin, PhD – Jack Skeen",,,200,testimonial,,/success-stories,CONSOLIDATE,"Migrate only approved proof into the Success Stories model; verify consent and claims. Discovered via wordpress-sitemap,firecrawl-map. 189 words. Manual review: consolidate."
https://jackskeen.com/thanksgiving-and-giving-thanks/,Thanksgiving and Giving Thanks,post,2021-11-26T14:41:03,2021-11-26T14:41:03,Jack Skeen,Blog,Civility | Leadership Coaching | Personal Growth Coach,https://jackskeen.com/thanksgiving-and-giving-thanks/,Thanksgiving and Giving Thanks – Jack Skeen,,,200,article,Reflections,/thanksgiving-and-giving-thanks/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 260 words."
https://jackskeen.com/the-art-of-mind-management-being-your-mind-vs-having-a-mind/,The Art of Mind Management: Being Your Mind vs. Having a Mind,post,2023-12-02T18:32:54,2023-12-21T04:02:12,Jack Skeen,Blog,Executive Leadership Development | Leadership Coaching | Professional development,https://jackskeen.com/the-art-of-mind-management-being-your-mind-vs-having-a-mind/,The Art of Mind Management: Being Your Mind vs. Having a Mind – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2023/12/The-Art-of-Mind-Management-Being-Your-Mind-vs.-Having-a-Mind.png,200,article,Personal Growth,/the-art-of-mind-management-being-your-mind-vs-having-a-mind/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 876 words."
https://jackskeen.com/the-change-formula/,The Change Formula,post,2019-03-27T09:00:02,2019-03-27T09:00:02,Jack Skeen,Blog,Company Improvement | Executive Leadership Development | Human Resource Professional Development | Improving Employee Satisfaction | Increasing Return on Employee Investment | Leadership Coaching | Life Coach | Personal Growth Coach | Professional development | Reducing Turnover within my company | Self Help,https://jackskeen.com/the-change-formula/,The Change Formula – Jack Skeen,,,200,article,Personal Growth,/the-change-formula/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 309 words."
https://jackskeen.com/the-circle-blueprint-assessment/,The Circle Blueprint Assessment,post,2019-04-24T09:00:49,2019-04-24T09:00:49,Jack Skeen,Blog,Company Improvement | Executive Leadership Development | Human Resource Professional Development | Improving Employee Satisfaction | Increasing Return on Employee Investment | Leadership Coaching | Life Coach | Personal Growth Coach | Professional development | Reducing Turnover within my company | Self Help,https://jackskeen.com/the-circle-blueprint-assessment/,The Circle Blueprint Assessment – Jack Skeen,,,200,article,Circle Blueprint,/the-circle-blueprint-assessment/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 385 words."
https://jackskeen.com/the-circle-blueprint-system/,The Circle Blueprint System,post,2019-02-05T09:00:17,2023-08-31T17:23:10,Jack Skeen,Video,Company Improvement | Executive Leadership Development | Human Resource Professional Development | Improving Employee Satisfaction | Increasing Return on Employee Investment | Leadership Coaching | Life Coach | Personal Growth Coach | Professional development | Reducing Turnover within my company | Self Help,https://jackskeen.com/the-circle-blueprint-system/,The Circle Blueprint System – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2019/02/video4-1.jpg,200,article,Circle Blueprint,/the-circle-blueprint-system/,UPDATE,"Preserve the article URL but review thin content before launch. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 61 words. Manual review: strategic page."
https://jackskeen.com/the-civility-essays/,The Civility Essays,page,2025-04-27T23:16:13,2025-04-27T23:24:17,Jack Skeen,,,https://jackskeen.com/the-civility-essays/,The Civility Essays – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2025/04/The-Civility-Essays-2.png,200,page,Relationships,/the-civility-essays/,UPDATE,"Preserve provisionally; map into the approved architecture after manual content review. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 193 words. Manual review: strategic page."
https://jackskeen.com/the-four-developmental-tasks/,The Four Developmental Tasks,post,2019-03-13T09:00:26,2019-03-13T09:00:26,Jack Skeen,Blog,Company Improvement | Executive Leadership Development | Human Resource Professional Development | Improving Employee Satisfaction | Increasing Return on Employee Investment | Leadership Coaching | Life Coach | Personal Growth Coach | Professional development | Reducing Turnover within my company | Self Help,https://jackskeen.com/the-four-developmental-tasks/,The Four Developmental Tasks – Jack Skeen,,,200,article,Circle Blueprint,/the-four-developmental-tasks/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 436 words."
https://jackskeen.com/the-path-to-true-humility/,The Path to True Humility,post,2023-10-12T19:06:34,2023-10-12T19:08:08,Jack Skeen,Blog,Life Coach | Self Help,https://jackskeen.com/the-path-to-true-humility/,The Path to True Humility – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2023/10/qtq80-m1oCIg.jpeg,200,article,Circle Blueprint,/the-path-to-true-humility/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 1572 words. Manual review: substantial content / potential SEO value."
https://jackskeen.com/the-power-of-being-seen-and-embracing-vulnerability/,The Power of “Being Seen” and Embracing Vulnerability,post,2024-05-31T14:19:17,2024-05-31T14:29:52,Jack Skeen,Blog,Leadership Coaching | Life Coach | Personal Growth Coach | Self Help,https://jackskeen.com/the-power-of-being-seen-and-embracing-vulnerability/,The Power of “Being Seen” and Embracing Vulnerability – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2024/05/pherux_open_shot_cinematic_photo_of_a_samurai_removing_his_ar_577515a7-d592-4455-ba0c-5170a0bc1c3c_2.png,200,article,Relationships,/the-power-of-being-seen-and-embracing-vulnerability/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 584 words."
https://jackskeen.com/the-power-of-dreams-igniting-your-path-to-fulfillment/,The Power of Dreams: Igniting Your Path to Fulfillment,post,2024-03-17T17:07:45,2024-03-17T17:08:38,Jack Skeen,Blog,Life Coach | Personal Growth Coach | Professional development | Self Help,https://jackskeen.com/the-power-of-dreams-igniting-your-path-to-fulfillment/,The Power of Dreams: Igniting Your Path to Fulfillment – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2024/03/The-Power-of-Dreams.png,200,article,Purpose,/the-power-of-dreams-igniting-your-path-to-fulfillment/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 966 words. Manual review: substantial content / potential SEO value."
